,index,Unnamed: 0,sentence_id,words,labels
728,728,1369,9572,uyaris paqa,v
729,729,13443,21684,chaku nku.,v
730,730,12573,20814,anqa s,adj.
731,731,12189,20430,k 'anchanki ri?,v
732,732,12047,20288,ka chun »,v
733,733,10153,18394,Perú,s
734,734,1514,9719,Kiri y,s
735,735,8613,16854,k 'utuwan.,v
736,736,12156,20397,"papa qa,",s
737,737,12761,21002,inka pa,s
738,738,1866,10071,lliw qata,s
739,739,8480,16721,wawa kuna qa,s
740,740,13896,22137,pich qa,adj.
741,741,4952,13178,kururuni.,v
742,742,6798,15039,watan,v
743,743,14800,23041,wata,s
744,744,4887,13111,illan ku.,v
745,745,15150,23391,wira wan,s
746,746,2770,10985,Kamcha sqa,s
747,747,10703,18944,q 'ayma pas,adj.
748,748,8603,16844,wawa kuna pa,s
749,749,5532,13771,Armakuspa qa,v
750,750,55,8241,achalasun.,v
751,751,12316,20557,ancha,adv.
752,752,7725,15966,unu,s
753,753,15235,23476,"kasqa,",v
754,754,6295,14536,Chakmay,v
755,755,5073,13300,mikhusqanmantam,s
756,756,3655,11875,sukata,s
757,757,6882,15123,ayata qa,s
758,758,1187,9384,waqamun.,v
759,759,12162,20403,Ñawsa kuna pa,s
760,760,7407,15648,qallariytam,s
761,761,5061,13288,runtuta pas,s
762,762,7033,15274,mikhuyta pas,s
763,763,4372,12595,Sasa,adj.
764,764,7317,15558,lichi yuq,s
765,765,15130,23371,"llamk 'aynin wan,",v
766,766,1566,9771,kuchpayku y,v
767,767,2810,11026,Mama ypa,s
768,768,5054,13281,puñus qa.,v
769,769,5204,13436,kawsan.,adj.
770,770,12328,20569,rirpu qa,s
771,771,7469,15710,ya chay _ wasi man,S
772,772,2552,10767,patara y.,v
773,773,5333,13569,anchuchi y,v
774,774,1491,9696,Kill inchu,s
775,775,11757,19998,misita,s
776,776,12567,20808,rumi,s
777,777,7286,15527,"p 'unchawnin,",s
778,778,13538,21779,wasinchikta pas,s
779,779,6474,14715,Pa quchan chik mi,s
780,780,7604,15845,Mikhuyta,s
781,781,7230,15471,ukhunchikta qa,s
782,782,5614,13855,atuq hina,s
783,783,5109,13337,ruray llata chu,v
784,784,3497,11717,samay,v
785,785,4743,12967,Wisk acha pa,s
786,786,13569,21810,p 'unchaw manta,s
787,787,4403,12626,sara,s
788,788,1933,10139,ismurqus qa.,v
789,789,13279,21520,tukuy,adj.
790,790,13104,21345,chikchi pas,s
791,791,12890,21131,hamusaq;,v
792,792,1904,10110,Sumaq llata,adj.
793,793,5801,14042,ch 'all arikuy ku.,v
794,794,1956,10162,puñurqani.,v
795,795,10263,18504,yuyaynin,s
796,796,15351,23592,kuti,s
797,797,14532,22773,ninchik.,v
798,798,11509,19750,aruwan pi,s
799,799,10599,18840,kawsaynintam,s
800,800,9705,17946,hunt 'asqa,adj.
801,801,13809,22050,« pisqu »,s
802,802,9588,17829,kunka manta,s
803,803,3990,12213,China pa,s
804,804,11053,19294,Khullu,s
805,805,3109,11325,wiñan.,v
806,806,5666,13907,waqaspam,v
807,807,5565,13806,manam,adv.
808,808,9900,18141,Pusaq,det.
809,809,2529,10744,paska y!,v
810,810,13118,21359,pata pi,s
811,811,8124,16365,wasi man,s
812,812,6852,15093,unquy,s
813,813,8959,17200,Hawa,adj.
814,814,5765,14006,aypa wan;,v
815,815,10216,18457,paquchayuq mi,s
816,816,34,28136,ñuqata qa,pron.
817,817,6340,14581,qhari,s
818,818,8342,16583,k 'arakun.,v
819,819,6874,15115,chay pis,adv.
820,820,8829,17070,kaña y.,v
821,821,9053,17294,llapan pas,s
822,822,1226,9423,nuyukuntaq mi.,v
823,823,9527,17768,Kulli,adj.
824,824,712,8906,wa kayta,s
825,825,7659,15900,atuq qa,s
826,826,9718,17959,kay,det.
827,827,892,9086,allqum,s
828,828,14336,22577,punta,s
829,829,13114,21355,pa pata pas,s
830,830,11108,19349,watapi,s
831,831,5130,13360,"risun chik,",v
832,832,4409,12632,qispin.,v
833,833,15311,23552,hampikuy,v
834,834,6560,14801,chayru qa,s
835,835,4581,12804,wayitamantam,s
836,836,7833,16074,chay qa,conj.
837,837,7270,15511,yarawin ku.,v
838,838,3567,11787,pisqukuna pa,s
839,839,5583,13824,wak,det.
840,840,5777,14018,kusikuy ña,s
841,841,9421,17662,mikhu ykuna,s
842,842,12571,20812,suli s,s
843,843,6099,14340,kirpaykus pa,v
844,844,9079,17320,ñawpaq,adv.
845,845,6398,14639,qara chi,s
846,846,12361,20602,P 'asña kuna qa,s
847,847,10049,18290,p 'acha,s
848,848,9739,17980,runa kuna qa,s
849,849,15377,23618,"tarikun,",v
850,850,347,8538,qawakusun.,v
851,851,10386,18627,nispa.,v
852,852,8759,17000,kanku.,v
853,853,15155,23396,chak man,v
854,854,4924,13148,chukchan,s
855,855,12155,20396,tarpu sqa,adj.
856,856,1062,9256,¡Huk,det.
857,857,15310,23551,Mana,adv.
858,858,13260,21501,"wayk 'unku,",v
859,859,548,8742,kachkan.,v
860,860,14101,22342,mana,adv.
861,861,493,8687,un kuna wan,s
862,862,9221,17462,"rura na,",v
863,863,2082,10289,Kanan mi,adv.
864,864,6386,14627,quwi,s
865,865,2166,10373,allqu kuna man,s
866,866,4290,12513,kaspa yki,v
867,867,2281,10490,ñawchi y!,v
868,868,2228,10437,Wanuku nata,s
869,869,3338,11556,Qara chaqa,s
870,870,12835,21076,rur ukuna manta s,s
871,871,2165,10372,Puriq,adj.
872,872,11668,19909,yana,adj.
873,873,10496,18737,iskay,s
874,874,14775,23016,"hamun,",v
875,875,6259,9555,Pay,pron.
876,876,3010,11226,tasnumunan paq,v
877,877,5762,14003,wayra pipas,s
878,878,5799,14040,qatin,v
879,879,9943,18184,yanqalla manta,adv.
880,880,12866,21107,mut 'ita,adj.
881,881,2559,10774,qumiryarinan paq,v
882,882,8340,16581,ñawi qa,s
883,883,2906,11122,qarakamu y.,v
884,884,11314,19555,uywa kuna pas,s
885,885,7781,16022,yupa nchik.,v
886,886,5033,13259,ruphaykuwananpaq qa,v
887,887,7001,15242,mana s,adv.
888,888,363,8554,kawsayta,s
889,889,385,8576,Asnaq,adj.
890,890,9257,17498,kukankuta,s
891,891,13075,21316,siranki.,v
892,892,1500,9705,chinkaykun.,v
893,893,9902,18143,wawa qa,s
894,894,2277,10486,wasi,s
895,895,14431,22672,hamk 'asqa pas,adj.
896,896,8832,17073,mankata pas,s
897,897,978,9172,runata qa,s
898,898,5596,13837,atiparquykim.,v
899,899,10375,18616,qaqa,s
900,900,3888,12110,Pulluykita,s
901,901,343,8534,Kuchu pi,adv.
902,902,6363,14604,chak r ayuq mi,s
903,903,1156,9351,Mincham,adv.
904,904,10926,19167,ninku.,v
905,905,2675,10890,¿mayta taq,pron.interrog.
906,906,2197,10404,Asnu manta,s
907,907,7232,15473,muyu chin chik pas.,v
908,908,4041,12264,tuytun.,v
909,909,11219,19460,runa kunata qa,s
910,910,3666,11886,hallmana chu.,v
911,911,12121,20362,k 'uy chita pas,s
912,912,4989,13215,chay asqa.,v
913,913,1788,9993,Ilapirqun.,v
914,914,7520,15761,sara,s
915,915,2824,11040,miski,adj.
916,916,10747,18988,"kaychu,",v
917,917,7227,15468,muqu nchik kuna pi,s
918,918,4593,12816,Wa kayqa,s
919,919,1908,10114,kaspimantam,s
920,920,14409,22650,rutun chik.,v
921,921,13905,22146,chuwi taq,s
922,922,13242,21483,ari,adv.
923,923,10753,18994,chunka,det.
924,924,8068,16309,kasqa.,v
925,925,6000,14241,runa kuna qa,s
926,926,183,8369,wañuchiq,s
927,927,4983,13209,sansa pa,s
928,928,14808,23049,kachi pas,s
929,929,14780,23021,Iskaynin,adj.
930,930,9482,17723,allin,adj.
931,931,11692,19933,machu,adj.
932,932,11392,19633,rin.,v
933,933,6594,14835,mankata qa,s
934,934,7065,15306,"qañiwa manta pas,",s
935,935,14358,22599,kikin pi,adj.
936,936,12614,20855,hatun,adj.
937,937,571,8765,Wawa yp aqmi,s
938,938,1635,9840,kurpan.,v
939,939,5686,13927,ay nilla pi,s
940,940,9112,17353,sirasqam.,adj.
941,941,2961,11177,qawanki.,v
942,942,2569,10784,wasita,s
943,943,5505,13742,mana ña,adv.
944,944,2035,10242,imata,s
945,945,12550,20791,"pacha,",s
946,946,2068,10275,qaramu y.,v
947,947,2632,10847,Qayna,s
948,948,6292,14533,Jesús qa,s
949,949,15370,23611,qillqan an chik pas,v
950,950,5805,14046,pich an apaq qa,v
951,951,10230,18471,phawa yka chan.,v
952,952,13818,22059,llaqt apiqa,s
953,953,12366,20607,k 'acha y,v
954,954,1723,9928,puri chkan.,v
955,955,1862,10067,Iliqtita,s
956,956,10362,18603,qaqa,s
957,957,13158,21399,q 'ay tuta,s
958,958,6256,14497,atiyllam;,v
959,959,3646,11866,awilu y.,s
960,960,2091,10298,Llum payta,adj.
961,961,1883,10088,IlukIluta,s
962,962,7329,15570,qata tinku.,v
963,963,14825,23066,kachi pas,s
964,964,13548,21789,wasinchikta pas,s
965,965,2539,10754,wak,adj.
966,966,9111,17352,allin,adj.
967,967,3399,11618,raku,adj.
968,968,10286,18527,lliklla chapi,s
969,969,257,8447,Apachita man,s
970,970,14102,22343,yuyayniyuqta,adj.
971,971,15237,23478,"wik 'uñantin,",s
972,972,1347,9548,Mulli pa,s
973,973,1752,9957,manam,adv.
974,974,3541,11761,¡Ama,adv.
975,975,3387,11606,achikyarqus qa,s
976,976,2215,10422,musk ispa,v
977,977,7973,16214,qaraywa pas.,s
978,978,6815,15056,Runa pa,s
979,979,13397,21638,imata pas,adv.
980,980,5484,13720,mikhun awan,s
981,981,9976,18217,llamk 'aq,adj.
982,982,10104,18345,manka cha kunata pas,s
983,983,8889,13755,pichus,pron.
984,984,956,9150,ya kuta,s
985,985,3273,11491,machu,adj.
986,986,8736,16977,Pacha,s
987,987,677,8871,Chaw pi _ tutatam,s
988,988,3582,11802,sinq ayuq mi,s
989,989,3086,11302,qillqa y.,v
990,990,13656,21897,qarpana p aqqa,v
991,991,15258,23499,"maña wan chik,",v
992,992,7822,16063,phuti llan ku.,v
993,993,14230,22471,kimsa,adj.
994,994,11540,19781,rikhurin.,v
995,995,1812,10017,Llat an niyuq,s
996,996,5184,13416,allqa,adj.
997,997,4971,13197,chuk un kuta,s
998,998,12083,20324,"lastikumanta pas,",s
999,999,12467,20708,P 'ukuch apiqa,s
1000,1000,8932,17173,"karum,",adj.
1001,1001,10177,18418,llaqwa kuspa,v
1002,1002,3283,11501,llamkaq,adj.
1003,1003,414,8606,pita pas,pron.interrog.
1004,1004,11904,20145,Llamata qa,s
1005,1005,2365,10574,Yanu kunan paq,v
1006,1006,3429,11649,Runtuchkanñam,v
1007,1007,6900,15141,un uman,s
1008,1008,2956,11172,purisqanta,s
1009,1009,13131,21372,ch 'uñuta,s
1010,1010,11740,19981,waka qa,s
1011,1011,9936,18177,hamp 'atuta s,s
1012,1012,6252,9544,Paykuna qa,pron.
1013,1013,8384,16625,mikhu rqa kapusqa.,v
1014,1014,8661,16902,mikhu spa,v
1015,1015,5433,13669,chayamus qa;,v
1016,1016,9573,17814,chunka,s
1017,1017,11134,19375,¿Mayniq taq,pron.interrog.
1018,1018,11911,20152,nak 'aspa,v
1019,1019,8906,17147,"kawsaq kuna,",s
1020,1020,3401,11620,tiparqun.,v
1021,1021,1771,9976,wata,s
1022,1022,15013,23254,"wayk 'uspa pas,",adj.
1023,1023,13866,22107,isqun niyuq,adj.
1024,1024,11258,19499,pillita,s
1025,1025,11782,20023,sara,s
1026,1026,8053,16294,wayk 'un chik.,v
1027,1027,1987,10194,misita,s
1028,1028,7282,15523,makintin raq,s
1029,1029,7834,16075,ukhun chik mi,s
1030,1030,12776,21017,panta r qusqa ku.,v
1031,1031,8935,17176,iskay,det.
1032,1032,2069,10276,Runa pa,s
1033,1033,4531,12754,Kuchi,s
1034,1034,12435,20676,phawa riyta,v
1035,1035,15290,23531,allin mi,adj.
1036,1036,9148,17389,huk,det.
1037,1037,4011,12234,warmi kuna,s
1038,1038,7305,15546,Rakhu,adj.
1039,1039,5023,13249,p 'unchaw qa,s
1040,1040,2910,11126,kawsan.,v
1041,1041,12705,20946,nin.,v
1042,1042,12082,20323,rura ku llan mi,v
1043,1043,9453,17694,mayllas pa,v
1044,1044,4654,12877,winkutam,s
1045,1045,8351,16592,allin,adj.
1046,1046,15047,23288,"huq 'urqun man,",v
1047,1047,4061,12284,uhusqan qa.,s
1048,1048,5730,13971,unquy,s
1049,1049,9265,17506,aycha,s
1050,1050,10621,18862,Apay kachan akuna qa,s
1051,1051,2602,10817,pinqachina chu.,v
1052,1052,10537,18778,t 'uruwan,s
1053,1053,10053,18294,« ¿Imapaq taq,pron.interrog.
1054,1054,15152,23393,Chakra,s
1055,1055,7892,16133,"Wawa kuna,",s
1056,1056,12682,20923,Chay,adj.
1057,1057,6529,14770,t 'impuchimuy raq.,v
1058,1058,128,8314,all aqmi,v
1059,1059,7182,15423,¡Hamu y,v
1060,1060,7989,16230,rutun chik.,v
1061,1061,11203,19444,Ñawpata qa,adv.
1062,1062,11413,19654,mirapu wan.,v
1063,1063,5995,14236,"misim,",s
1064,1064,2486,10700,paqtachi yuq,s
1065,1065,6280,14521,Chaka,s
1066,1066,14998,23239,kimsa,adj.
1067,1067,14696,22937,"Imasmari,",adv.
1068,1068,684,8878,¡Chik chi,s
1069,1069,9696,17937,tukukuq,adj.
1070,1070,15213,23454,"kasqa,",v
1071,1071,5107,13335,mana,interj.
1072,1072,13476,21717,ñut 'u,adj.
1073,1073,2989,11205,awilu nchik kuna,s
1074,1074,8716,16957,aswan,adv.
1075,1075,2604,10819,pinqaylla paq,adj.
1076,1076,6943,15184,hap 'ina.,v
1077,1077,2780,10996,muyu,s
1078,1078,12836,21077,aychanchi kta,s
1079,1079,8892,17133,mana,adv.
1080,1080,13587,21828,Taytan chik qa,s
1081,1081,9319,17560,waraqu pa,s
1082,1082,6062,14303,ch 'ulla,adj.
1083,1083,6253,14494,uma,s
1084,1084,2717,10932,Kunan,adv.
1085,1085,6934,15175,ruk 'anan chik pas,s
1086,1086,6166,14407,kanirqu wan.,v
1087,1087,10908,19149,kacha rp ariy pi,v
1088,1088,3372,11591,Hatun,adj.
1089,1089,12511,20752,yuraq raq,adj.
1090,1090,8322,16563,Llik llata qa,s
1091,1091,9323,17564,millay,adj.
1092,1092,6948,15189,tiyan.,v
1093,1093,1893,10098,pa pata,s
1094,1094,12680,20921,allinta s,adj.
1095,1095,3832,12054,huñun ku,v
1096,1096,2321,10530,sipas,adj.
1097,1097,984,9178,qaqchana chu.,v
1098,1098,12766,21007,Pachakutiq,s
1099,1099,2802,11018,puturichkan ña.,v
1100,1100,12513,20754,Pacha qa,s
1101,1101,14624,22865,q 'ipichaykun ku.,v
1102,1102,15146,23387,wasaypi,s
1103,1103,6501,14742,Ima,pron.interrog.
1104,1104,7708,15949,akasqan,v
1105,1105,7374,15615,apamunki.,v
1106,1106,2597,10812,miskita,adj.
1107,1107,12383,20624,chayamuptin,v
1108,1108,7650,15891,haya rqa chik usqa,v
1109,1109,5479,13715,sunqu,s
1110,1110,1386,9590,suwata,s
1111,1111,1199,9396,inti,s
1112,1112,15447,23688,sinq an chik manta,s
1113,1113,3518,11738,Sapallan,adj.
1114,1114,11754,19995,Ruphay,s
1115,1115,7948,16189,huqariy ku.,v
1116,1116,10470,18711,Chay mi,conj.
1117,1117,2547,10762,tarpukusun.,v
1118,1118,11548,19789,llaqt akun apiqa,s
1119,1119,14455,22696,¿Pitaq,pron.interrog.
1120,1120,5844,14085,Puna kuna pi,s
1121,1121,11166,19407,t 'ikamuptin qa,v
1122,1122,3456,11676,rutuchiynin,v
1123,1123,15315,23556,hisp 'ayta s,s
1124,1124,2183,10390,rantimusun.,v
1125,1125,13455,21696,rawrarin.,v
1126,1126,2294,10503,warmi qa,s
1127,1127,970,9164,runata qa,s
1128,1128,471,8665,manam,adv.
1129,1129,6138,14379,ch 'un qarqu nchik.,v
1130,1130,6297,14538,qhari qa,s
1131,1131,8691,16932,q 'ipiykachis pa,v
1132,1132,4990,13216,Ñan,s
1133,1133,6349,14590,llamk 'asqan mi,v
1134,1134,1787,9992,Sinq antam,s
1135,1135,11089,19330,mat 'arispa,v
1136,1136,4688,12911,Ilaki pas,s
1137,1137,13764,22005,Suqta,adj.
1138,1138,7872,16113,rur anqa ku.,v
1139,1139,6411,14652,risun chik.,v
1140,1140,9598,17839,runtu,s
1141,1141,4080,12303,mikun.,v
1142,1142,8361,16602,Papil,s
1143,1143,11994,20235,tiyan.,v
1144,1144,14834,23075,huk,adj.
1145,1145,11450,19691,qullqi,s
1146,1146,13197,21438,Claudia qa,s
1147,1147,10814,19055,Sañu,s
1148,1148,12045,20286,allin,adj.
1149,1149,5422,13658,chayamus qa;,v
1150,1150,6034,14275,huñun akus pa,v
1151,1151,14875,23116,chay paq,adv.
1152,1152,13080,21321,paska r quspa,adj.
1153,1153,14050,22291,nispa.,v
1154,1154,14257,22498,mikhunan ku.,v
1155,1155,1562,9767,nakakusun.,v
1156,1156,4241,12464,mama y,s
1157,1157,6730,14971,taytan man,s
1158,1158,12034,20275,aswa raq,adv.
1159,1159,16,25697,ñuqanchik pa,pron.
1160,1160,6756,14997,chiqan,adj.
1161,1161,3450,11670,wañurqun,v
1162,1162,5048,13275,t 'uqupi qa,s
1163,1163,11773,20014,pullirata,s
1164,1164,7117,15358,ch 'un qata,s
1165,1165,2439,10651,ya chay,s
1166,1166,12562,20803,sutuma,s
1167,1167,11970,20211,aswan pas,adv.
1168,1168,9477,17718,misk 'illa ña.,adj.
1169,1169,9931,18172,wa wata,s
1170,1170,2437,10649,Kay,adj.
1171,1171,6001,14242,ch 'iqchi,adj.
1172,1172,8363,16604,lawa chaw anmi,s
1173,1173,15061,23302,Runata taq,s
1174,1174,1248,9445,puyu.,s
1175,1175,2380,10589,Kukata,s
1176,1176,1081,9275,hatun,adj.
1177,1177,6599,14840,mikhunan paq,v
1178,1178,12165,20406,kam achikuq si.,v
1179,1179,919,9113,"mikuchi na,",v
1180,1180,2125,10332,Kulli,adj.
1181,1181,793,8987,"kanan paq,",v
1182,1182,12732,20973,« ñañá y »,s
1183,1183,13859,22100,kimsa,adj.
1184,1184,2097,10304,rikurqani.,v
1185,1185,7844,16085,kancha qa,s
1186,1186,6681,14922,rumita pas,s
1187,1187,7019,15260,chutaspam,v
1188,1188,11962,20203,Tapusqa,v
1189,1189,3591,11811,Altus man,s
1190,1190,12624,20865,lliklla pi,s
1191,1191,8504,16745,tawa,det.
1192,1192,9637,17878,Chaka,s
1193,1193,8191,16432,phasiyuqta,s
1194,1194,9584,17825,All quta qa,s
1195,1195,8391,16632,K 'ayrapin qa,s
1196,1196,7070,15311,papa pas,s
1197,1197,4028,12251,tuya qa,s
1198,1198,5030,13256,p 'unchaw qa,s
1199,1199,8040,16281,hap 'ichi nchik.,v
1200,1200,14574,22815,misk 'i,adj.
1201,1201,10064,18305,lichi pa,s
1202,1202,4223,12446,Sa rata,s
1203,1203,13185,21426,khuchin man,s
1204,1204,8711,16952,wasi kuna qa,s
1205,1205,1409,9613,wa kata,s
1206,1206,12765,21006,kasqa.,v
1207,1207,8437,16678,sa qara ra,s
1208,1208,7873,16114,Llaqta,s
1209,1209,861,9055,China,adj.
1210,1210,12659,20900,hampi,s
1211,1211,12197,20438,hamk 'asqa,adj.
1212,1212,9682,17923,mana,adv.
1213,1213,13991,22232,allpa kuna man,s
1214,1214,10581,18822,kan,v
1215,1215,6404,14645,qara chi,s
1216,1216,898,9092,manam,adv.
1217,1217,12172,20413,runa kuna qa,s
1218,1218,1797,10002,manañam,adv.
1219,1219,9008,17249,llakipim,s
1220,1220,1769,9974,"Ilampullam,",adj.
1221,1221,10525,18766,t 'uruwan,s
1222,1222,10646,18887,sutin qa,s
1223,1223,4496,12719,kuyaysapam,adj.
1224,1224,8750,16991,kall pacha nchik.,v
1225,1225,404,8596,rur anan kupaq,v
1226,1226,9342,17583,allinta,adv.
1227,1227,7360,15601,Amaruwan mi,s
1228,1228,695,8889,Mikuy manta,s
1229,1229,10876,19117,wasi,s
1230,1230,8333,16574,awan ku;,v
1231,1231,12093,20334,mayu pi,s
1232,1232,6990,15231,churan.,v
1233,1233,5684,13925,Yunta,s
1234,1234,9400,17641,Kirkinchu qa,s
1235,1235,9302,17543,Chay,det.
1236,1236,7545,15786,ña,adv.
1237,1237,14347,22588,¿hayk 'a?,pron.interrog.
1238,1238,2814,11030,Puyu,s
1239,1239,10319,18560,"q 'illu wan,",s
1240,1240,2161,10368,haywamuwa y.,v
1241,1241,6528,14769,chik anta wan,s
1242,1242,7661,15902,uñata,adj.
1243,1243,12259,20500,ukhu nchik manta,s
1244,1244,6022,14263,Chayrupaq qa,s
1245,1245,5134,13364,aspiq mi,v
1246,1246,2469,10681,Machu y asqan man hina qa,adj.
1247,1247,5873,14114,mikhu nku.,v
1248,1248,14547,22788,"qarallantin ña,",s
1249,1249,12957,21198,mana taq,adv.
1250,1250,5999,14240,K 'anas,s
1251,1251,13271,21512,chayta,adv.
1252,1252,8163,16404,mikhu nku,v
1253,1253,1462,9667,Tuna spa,s
1254,1254,11896,20137,khuyayta,adv.
1255,1255,3229,11446,awasqa wan,s
1256,1256,10054,18295,"llamkhapayanki,",v
1257,1257,11361,19602,wi chay man,s
1258,1258,11985,20226,tiyan.,v
1259,1259,11072,19313,qurpachasunki.,v
1260,1260,14916,23157,Huch 'uylla raq,adj.
1261,1261,2343,10552,pacha karqam usqa.,v
1262,1262,6791,10427,ñuqa wan,pron.
1263,1263,13117,21358,Qucha,s
1264,1264,4858,13082,Tiqtis qa,s
1265,1265,10725,18966,pa quchanta,s
1266,1266,5360,13596,churakun.,v
1267,1267,12049,20290,Napaykuy qa,s
1268,1268,12643,20884,wawan kuta,s
1269,1269,13236,21477,K 'urpa qa,s
1270,1270,5656,8374,piwanpas,pron.
1271,1271,9002,17243,chay manta s,conj.
1272,1272,8555,16796,kuwahurqus pa,v
1273,1273,10292,18533,anchata,adv.
1274,1274,497,8691,aywiy,v
1275,1275,10253,18494,urma spa,v
1276,1276,11288,19529,wawa kuna qa,s
1277,1277,7069,15310,chak r apiqa,s
1278,1278,9403,17644,aswan,adv.
1279,1279,3409,11628,wañunman mi.,v
1280,1280,10106,18347,rura kunku.,v
1281,1281,6032,14273,Paqarin,adv.
1282,1282,8077,16318,inka qa,s
1283,1283,5340,13576,¡Chay,det.
1284,1284,9975,18216,chakra,s
1285,1285,528,8722,kawsay,v
1286,1286,12988,21229,huk,adj.
1287,1287,12947,21188,hampi.,s
1288,1288,15344,23585,ima,adj.
1289,1289,2855,11071,uqlla chkan.,v
1290,1290,3256,11474,qawarqani.,v
1291,1291,13319,21560,yu pay pi,s
1292,1292,9944,18185,un qunchik.,v
1293,1293,7241,15482,Wakin,det.
1294,1294,187,8373,Ama,adv.
1295,1295,14201,22442,upyasqan,adj.
1296,1296,10961,19202,kay,det.
1297,1297,1546,9751,yantarqusun.,v
1298,1298,4957,13183,ruphachi sqata,adj.
1299,1299,6196,14437,kutimuptiy taq,v
1300,1300,6731,14972,chim p aykun.,v
1301,1301,7607,15848,malliykuchkas pa,v
1302,1302,7444,15685,uyaykita qa,s
1303,1303,10207,18448,llaqta yuq,s
1304,1304,2421,10633,warmiwan mi,s
1305,1305,14197,22438,wiksanpi,adv.
1306,1306,12520,20761,"pacha,",s
1307,1307,3302,11520,Chin akuna llapan,s
1308,1308,8612,16853,tullu ymi,s
1309,1309,5623,13864,awkikunatach,s
1310,1310,13747,21988,chay rayku taq,adv.
1311,1311,10804,19045,Tutayaq pi,s
1312,1312,13422,21663,phiwi,adj.
1313,1313,12975,21216,musphanki chu!,v
1314,1314,6516,14757,t 'impurqachimu y.,v
1315,1315,5645,13886,hatun,adj.
1316,1316,1505,9710,yach ayninta,s
1317,1317,11114,19355,musuq,adj.
1318,1318,11321,19562,q 'ara,adj.
1319,1319,12735,20976,qhari qa,s
1320,1320,6999,15240,kani.,v
1321,1321,2965,11181,qawanki.,v
1322,1322,12454,20695,chayta,conj.
1323,1323,4060,12283,punchawñam,s
1324,1324,6693,14934,Yuyu,s
1325,1325,3351,11570,Hakuta qa,s
1326,1326,12575,20816,llimp 'iyuq mi.,s
1327,1327,8406,16647,Maki ypi,s
1328,1328,2324,10533,mikuy mi.,v
1329,1329,13658,21899,unuta,s
1330,1330,3360,11579,¡Wawa,s
1331,1331,7726,15967,qaylla pipas.,s
1332,1332,4364,12587,Hatun y asqa qa,adj.
1333,1333,10086,18327,llam p 'u,adj.
1334,1334,5040,13266,hawi r qusun chik.,v
1335,1335,7321,15562,siqsiptin qa,v
1336,1336,11474,19715,hatun,adj.
1337,1337,9197,17438,Wayrata wan,s
1338,1338,11873,20114,qhawa spa,v
1339,1339,359,8550,aran waych atam,s
1340,1340,6388,14629,risun chik.,v
1341,1341,2596,10811,Pinkullu qa,s
1342,1342,1624,9829,runa qa,s
1343,1343,14741,22982,chiri,adj.
1344,1344,1817,10022,Ilikanta,s
1345,1345,9063,17304,llamk 'aspa ña,v
1346,1346,2849,11065,Limunchata,s
1347,1347,8168,16409,kinuwa,s
1348,1348,73,8259,Achuwiti,s
1349,1349,11919,20160,yawarninta taq,s
1350,1350,3185,11401,Warma pa,s
1351,1351,9303,17544,punkuta,s
1352,1352,5012,13238,Qusqu man,s
1353,1353,3766,11987,Suyun chik pa,s
1354,1354,7015,15256,ancha,adv.
1355,1355,6496,14737,Ima,pron.interrog.
1356,1356,3969,12192,hiqipanchik mi.,v
1357,1357,14544,22785,riq,v
1358,1358,4769,12993,yach achiq qa.,s
1359,1359,2788,11004,Putqu y,s
1360,1360,6961,15202,iskay niyuq,det.
1361,1361,7428,15669,hawch 'atapas,s
1362,1362,10301,18542,q 'achu,s
1363,1363,2313,10522,rikuni.,v
1364,1364,3225,11441,quIlqipaqmi.,s
1365,1365,13581,21822,kuti,s
1366,1366,7507,15748,runa kuna qa,s
1367,1367,1221,9418,yach achiq,s
1368,1368,15271,23512,huk,adj.
1369,1369,260,8450,rumi chata,s
1370,1370,6470,14711,Chaqay,det.
1371,1371,12348,17995,chayta qa,pron.
1372,1372,11553,19794,Papa,s
1373,1373,3244,11461,picha y.,v
1374,1374,14080,22321,pampa man,s
1375,1375,535,8729,wasi,s
1376,1376,1367,9570,Llaqta pa,s
